Month,Year,Month_num,AustralianPort,Country,ForeignPort,Passengers_In,Passengers_Out
Dec-14,2014,December,Sydney,USA,Anchorage,0,0
Dec-14,2014,December,Sydney,Western Samoa,Apia,1222,1528
Dec-14,2014,December,Sydney,New Zealand,Auckland,67659,82766
Dec-14,2014,December,Sydney,Thailand,Bangkok,20734,23966
Dec-14,2014,December,Sydney,China,Beijing,8088,9165
Dec-14,2014,December,Sydney,USA,Chicago,0,0
Dec-14,2014,December,Sydney,China,Chongqing,1325,2036
Dec-14,2014,December,Sydney,New Zealand,Christchurch,24887,28672
Dec-14,2014,December,Sydney,Vietnam,Da Nang,0,0
Dec-14,2014,December,Sydney,USA,Dallas,7879,11874
Dec-14,2014,December,Sydney,Indonesia,Denpasar,15919,19255
Dec-14,2014,December,Sydney,United Arab Emirates,Dubai,35827,36257
Dec-14,2014,December,Sydney,China,Guangzhou,19276,21205
Dec-14,2014,December,Sydney,Vietnam,Ho Chi Minh City,7357,8435
Dec-14,2014,December,Sydney,Hong Kong,Hong Kong,36564,42300
Dec-14,2014,December,Sydney,USA,Honolulu,17156,19553
Dec-14,2014,December,Sydney,Indonesia,Jakarta,6600,7981
Dec-14,2014,December,Sydney,South Africa,Johannesburg,7663,7614
Dec-14,2014,December,Sydney,Malaysia,Kuala Lumpur,36439,43346
Dec-14,2014,December,Sydney,UK,London,11406,13129
Dec-14,2014,December,Sydney,USA,Los Angeles,37586,43666
Dec-14,2014,December,Sydney,USA,Louisville,0,0
Dec-14,2014,December,Sydney,Macau,Macau,0,0
Dec-14,2014,December,Sydney,Philippines,Manila,11298,18785
Dec-14,2014,December,Sydney,Fiji,Nadi,19465,22372
Dec-14,2014,December,Sydney,China,Nanjing,1002,1508
Dec-14,2014,December,Sydney,India,New Delhi,3606,3312
Dec-14,2014,December,Sydney,USA,New York,3716,4215
Dec-14,2014,December,Sydney,New Caledonia,Noumea,4852,3895
Dec-14,2014,December,Sydney,Thailand,Phuket,3293,3984
Dec-14,2014,December,Sydney,Papua New Guinea,Port Moresby,556,623
Dec-14,2014,December,Sydney,Vanuatu,Port Vila,2507,3005
Dec-14,2014,December,Sydney,New Zealand,Queenstown,8053,8781
Dec-14,2014,December,Sydney,Cook Islands,Rarotonga,426,811
Dec-14,2014,December,Sydney,New Zealand,Rotorua,772,1122
Dec-14,2014,December,Sydney,USA,San Francisco,6199,7405
Dec-14,2014,December,Sydney,Chile,Santiago,8804,8030
Dec-14,2014,December,Sydney,Korea,Seoul,15548,17247
Dec-14,2014,December,Sydney,China,Shanghai,18059,20477
Dec-14,2014,December,Sydney,China,Shenzhen,0,0
Dec-14,2014,December,Sydney,Singapore,Singapore,59318,67653
Dec-14,2014,December,Sydney,Fiji,Suva,616,745
Dec-14,2014,December,Sydney,Taiwan,Taipei,4622,5906
Dec-14,2014,December,Sydney,Japan,Tokyo,14594,17917
Dec-14,2014,December,Sydney,Tonga,Tongatapu,1073,1408
Dec-14,2014,December,Sydney,Canada,Toronto,2111,1954
Dec-14,2014,December,Sydney,Canada,Vancouver,6094,8267
Dec-14,2014,December,Sydney,New Zealand,Wellington,14304,15509
Jan-15,2015,January,Adelaide,New Zealand,Auckland,4104,4138
Jan-15,2015,January,Adelaide,Indonesia,Denpasar,7401,5914
Jan-15,2015,January,Adelaide,United Arab Emirates,Dubai,10550,9160
Jan-15,2015,January,Adelaide,Hong Kong,Hong Kong,4156,3274
Jan-15,2015,January,Adelaide,Malaysia,Kuala Lumpur,12592,8961
Jan-15,2015,January,Adelaide,Singapore,Singapore,12013,8878
Jan-15,2015,January,Brisbane,United Arab Emirates,Abu Dhabi,5163,3640
Jan-15,2015,January,Brisbane,Western Samoa,Apia,701,684
Jan-15,2015,January,Brisbane,New Zealand,Auckland,44856,44350
Jan-15,2015,January,Brisbane,Thailand,Bangkok,9619,5135
Jan-15,2015,January,Brisbane,New Zealand,Christchurch,9948,10043
Jan-15,2015,January,Brisbane,Indonesia,Denpasar,13864,10504
Jan-15,2015,January,Brisbane,United Arab Emirates,Dubai,18748,15762
Jan-15,2015,January,Brisbane,New Zealand,Dunedin,1798,1871
Jan-15,2015,January,Brisbane,Vanuatu,Espiritu Santo,353,225
Jan-15,2015,January,Brisbane,China,Guangzhou,6036,5235
Jan-15,2015,January,Brisbane,Hong Kong,Hong Kong,18163,13839
Jan-15,2015,January,Brisbane,Solomon Islands,Honiara,2425,2716
Jan-15,2015,January,Brisbane,USA,Honolulu,7312,4818
Jan-15,2015,January,Brisbane,Malaysia,Kuala Lumpur,8082,6141
Jan-15,2015,January,Brisbane,USA,Los Angeles,20636,16456
Jan-15,2015,January,Brisbane,Philippines,Manila,1208,991
Jan-15,2015,January,Brisbane,Fiji,Nadi,9707,7352
Jan-15,2015,January,Brisbane,Nauru,Nauru,1035,765
Jan-15,2015,January,Brisbane,New Caledonia,Noumea,3515,3253
Jan-15,2015,January,Brisbane,Papua New Guinea,Port Moresby,6344,7916
Jan-15,2015,January,Brisbane,Vanuatu,Port Vila,3883,3041
Jan-15,2015,January,Brisbane,New Zealand,Queenstown,2072,2192
Jan-15,2015,January,Brisbane,Korea,Seoul,6967,5112
Jan-15,2015,January,Brisbane,Singapore,Singapore,41196,31818
Jan-15,2015,January,Brisbane,Taiwan,Taipei,7005,5091
Jan-15,2015,January,Brisbane,Tonga,Tongatapu,138,0
Jan-15,2015,January,Brisbane,New Zealand,Wellington,8333,8578
Jan-15,2015,January,Cairns,New Zealand,Auckland,0,0
Jan-15,2015,January,Cairns,Guam,Guam,719,669
Jan-15,2015,January,Cairns,Hong Kong,Hong Kong,2159,2387
Jan-15,2015,January,Cairns,Japan,Osaka,5355,5502
Jan-15,2015,January,Cairns,Papua New Guinea,Port Moresby,2793,3422
Jan-15,2015,January,Cairns,Papua New Guinea,Rabaul,136,59
Jan-15,2015,January,Cairns,China,Shanghai,2535,1659
Jan-15,2015,January,Cairns,Japan,Tokyo,8507,7054
Jan-15,2015,January,Darwin,Indonesia,Denpasar,5313,3815
Jan-15,2015,January,Darwin,Malaysia,Kuala Lumpur,2147,1032
Jan-15,2015,January,Darwin,Philippines,Manila,960,492
Jan-15,2015,January,Darwin,Singapore,Singapore,7419,4551
Jan-15,2015,January,Gold Coast,New Zealand,Auckland,14069,13290
Jan-15,2015,January,Gold Coast,New Zealand,Christchurch,3623,3290
Jan-15,2015,January,Gold Coast,Malaysia,Kuala Lumpur,9298,6736
Jan-15,2015,January,Gold Coast,New Zealand,Queenstown,1584,1277
Jan-15,2015,January,Gold Coast,Singapore,Singapore,7304,6096
Jan-15,2015,January,Gold Coast,Japan,Tokyo,9849,8264
Jan-15,2015,January,Gold Coast,New Zealand,Wellington,1703,1524
Jan-15,2015,January,Melbourne,United Arab Emirates,Abu Dhabi,9589,9396
Jan-15,2015,January,Melbourne,New Zealand,Auckland,56349,53350
Jan-15,2015,January,Melbourne,Brunei,Bandar Seri Begawan,7453,6621
Jan-15,2015,January,Melbourne,Thailand,Bangkok,21761,16257
Jan-15,2015,January,Melbourne,China,Beijing,2015,1883
Jan-15,2015,January,Melbourne,China,Chengdu,2579,2246
Jan-15,2015,January,Melbourne,China,Chongqing,0,0
Jan-15,2015,January,Melbourne,New Zealand,Christchurch,17301,16464
Jan-15,2015,January,Melbourne,Indonesia,Denpasar,26080,20443
Jan-15,2015,January,Melbourne,Qatar,Doha,9845,9541
Jan-15,2015,January,Melbourne,United Arab Emirates,Dubai,29724,24069
Jan-15,2015,January,Melbourne,China,Guangzhou,15337,14014
Jan-15,2015,January,Melbourne,Vietnam,Ho Chi Minh City,8259,6238
Jan-15,2015,January,Melbourne,Hong Kong,Hong Kong,31543,26203
Jan-15,2015,January,Melbourne,USA,Honolulu,3752,3073
Jan-15,2015,January,Melbourne,Indonesia,Jakarta,4253,3372
Jan-15,2015,January,Melbourne,Malaysia,Kuala Lumpur,50923,38200
Jan-15,2015,January,Melbourne,UK,London,6113,6084
Jan-15,2015,January,Melbourne,USA,Los Angeles,23354,19978
Jan-15,2015,January,Melbourne,Philippines,Manila,3134,2486
Jan-15,2015,January,Melbourne,Fiji,Nadi,7641,6042
Jan-15,2015,January,Melbourne,India,New Delhi,3444,2902
Jan-15,2015,January,Melbourne,New Caledonia,Noumea,1738,1410
Jan-15,2015,January,Melbourne,Japan,Osaka,503,0
Jan-15,2015,January,Melbourne,Thailand,Phuket,3747,3241
Jan-15,2015,January,Melbourne,Vanuatu,Port Vila,410,169
Jan-15,2015,January,Melbourne,New Zealand,Queenstown,5643,5323
Jan-15,2015,January,Melbourne,Korea,Seoul,0,0
Jan-15,2015,January,Melbourne,China,Shanghai,14111,11076
Jan-15,2015,January,Melbourne,Singapore,Singapore,57724,46394
Jan-15,2015,January,Melbourne,Japan,Tokyo,4917,4710
Jan-15,2015,January,Melbourne,New Zealand,Wellington,8884,8896
Jan-15,2015,January,Melbourne,China,Zhengzhou,0,0
Jan-15,2015,January,Norfolk Island,New Zealand,Auckland,418,527
Jan-15,2015,January,Perth,United Arab Emirates,Abu Dhabi,7568,5484
Jan-15,2015,January,Perth,New Zealand,Auckland,10181,10585
Jan-15,2015,January,Perth,Thailand,Bangkok,5914,4021
Jan-15,2015,January,Perth,New Zealand,Christchurch,1803,1513
Jan-15,2015,January,Perth,Indonesia,Denpasar,49778,39335
Jan-15,2015,January,Perth,Qatar,Doha,10016,8403
Jan-15,2015,January,Perth,United Arab Emirates,Dubai,29894,21811
Jan-15,2015,January,Perth,China,Guangzhou,2697,2306
Jan-15,2015,January,Perth,Hong Kong,Hong Kong,10985,9348
Jan-15,2015,January,Perth,Indonesia,Jakarta,3609,2776
Jan-15,2015,January,Perth,South Africa,Johannesburg,8543,6551
Jan-15,2015,January,Perth,Malaysia,Kota Kinabalu,712,432
Jan-15,2015,January,Perth,Malaysia,Kuala Lumpur,33061,22022
Jan-15,2015,January,Perth,Mauritius,Mauritius,3705,2465
Jan-15,2015,January,Perth,Thailand,Phuket,3185,2499
Jan-15,2015,January,Perth,Singapore,Singapore,56975,44831
Jan-15,2015,January,Sydney,United Arab Emirates,Abu Dhabi,19474,17709
Jan-15,2015,January,Sydney,USA,Anchorage,0,0
Jan-15,2015,January,Sydney,Western Samoa,Apia,1737,1532
Jan-15,2015,January,Sydney,New Zealand,Auckland,82151,76637
Jan-15,2015,January,Sydney,Thailand,Bangkok,26811,21337
Jan-15,2015,January,Sydney,China,Beijing,6658,8510
Jan-15,2015,January,Sydney,USA,Chicago,0,0
Jan-15,2015,January,Sydney,China,Chongqing,1862,1377
Jan-15,2015,January,Sydney,New Zealand,Christchurch,28830,28194
Jan-15,2015,January,Sydney,Vietnam,Da Nang,0,0
Jan-15,2015,January,Sydney,USA,Dallas,9695,10271
Jan-15,2015,January,Sydney,Indonesia,Denpasar,22354,17341
Jan-15,2015,January,Sydney,United Arab Emirates,Dubai,37456,33712
Jan-15,2015,January,Sydney,China,Guangzhou,21798,20314
Jan-15,2015,January,Sydney,Vietnam,Ho Chi Minh City,8542,7266
Jan-15,2015,January,Sydney,Hong Kong,Hong Kong,44508,36954
Jan-15,2015,January,Sydney,USA,Honolulu,20421,15886
Jan-15,2015,January,Sydney,Indonesia,Jakarta,8183,6554
Jan-15,2015,January,Sydney,South Africa,Johannesburg,8415,7020
Jan-15,2015,January,Sydney,Malaysia,Kuala Lumpur,45445,34453
Jan-15,2015,January,Sydney,UK,London,12474,12004
Jan-15,2015,January,Sydney,USA,Los Angeles,45873,38355
Jan-15,2015,January,Sydney,USA,Louisville,0,0
Jan-15,2015,January,Sydney,Philippines,Manila,20155,13976
Jan-15,2015,January,Sydney,Fiji,Nadi,23913,19196
Jan-15,2015,January,Sydney,China,Nanjing,1612,953
Jan-15,2015,January,Sydney,India,New Delhi,3904,3080
Jan-15,2015,January,Sydney,USA,New York,3224,3042
Jan-15,2015,January,Sydney,New Caledonia,Noumea,5102,4379
Jan-15,2015,January,Sydney,Thailand,Phuket,3988,3397
Jan-15,2015,January,Sydney,Papua New Guinea,Port Moresby,528,563
Jan-15,2015,January,Sydney,Vanuatu,Port Vila,3743,2739
Jan-15,2015,January,Sydney,New Zealand,Queenstown,9981,8939
Jan-15,2015,January,Sydney,Cook Islands,Rarotonga,1035,781
Jan-15,2015,January,Sydney,New Zealand,Rotorua,1083,968
Jan-15,2015,January,Sydney,USA,San Francisco,7546,6767
Jan-15,2015,January,Sydney,Chile,Santiago,8367,7686
Jan-15,2015,January,Sydney,Korea,Seoul,17777,16523
Jan-15,2015,January,Sydney,China,Shanghai,22157,18035
Jan-15,2015,January,Sydney,China,Shenzhen,0,0
Jan-15,2015,January,Sydney,Singapore,Singapore,72865,59672
Jan-15,2015,January,Sydney,Fiji,Suva,836,688
Jan-15,2015,January,Sydney,Taiwan,Taipei,5629,5042
Jan-15,2015,January,Sydney,Japan,Tokyo,18081,16901
Jan-15,2015,January,Sydney,Tonga,Tongatapu,1003,987
Jan-15,2015,January,Sydney,Canada,Toronto,1568,1902
Jan-15,2015,January,Sydney,Canada,Vancouver,9659,8284
Jan-15,2015,January,Sydney,New Zealand,Wellington,15278,14740
Jan-15,2015,January,Sydney,China,Zhengzhou,0,0
Feb-15,2015,February,Adelaide,New Zealand,Auckland,3145,3329
Feb-15,2015,February,Adelaide,Indonesia,Denpasar,4553,4988
Feb-15,2015,February,Adelaide,United Arab Emirates,Dubai,8642,6343
Feb-15,2015,February,Adelaide,Hong Kong,Hong Kong,3833,3114
Feb-15,2015,February,Adelaide,Malaysia,Kuala Lumpur,7333,5395
Feb-15,2015,February,Adelaide,Singapore,Singapore,10768,7596
Feb-15,2015,February,Brisbane,United Arab Emirates,Abu Dhabi,3977,2607
Feb-15,2015,February,Brisbane,Western Samoa,Apia,537,546
Feb-15,2015,February,Brisbane,New Zealand,Auckland,36672,37724
Feb-15,2015,February,Brisbane,Thailand,Bangkok,6484,4845
Feb-15,2015,February,Brisbane,New Zealand,Christchurch,8534,9019
Feb-15,2015,February,Brisbane,Indonesia,Denpasar,8529,9562
Feb-15,2015,February,Brisbane,United Arab Emirates,Dubai,13780,11008
Feb-15,2015,February,Brisbane,New Zealand,Dunedin,1565,1808
Feb-15,2015,February,Brisbane,Vanuatu,Espiritu Santo,93,155
Feb-15,2015,February,Brisbane,China,Guangzhou,5524,5113
Feb-15,2015,February,Brisbane,Hong Kong,Hong Kong,15976,13421
Feb-15,2015,February,Brisbane,Solomon Islands,Honiara,1984,1660
Feb-15,2015,February,Brisbane,USA,Honolulu,4415,4259
Feb-15,2015,February,Brisbane,Malaysia,Kuala Lumpur,6825,6207
Feb-15,2015,February,Brisbane,USA,Los Angeles,16937,12380
Feb-15,2015,February,Brisbane,Philippines,Manila,1152,916
Feb-15,2015,February,Brisbane,Fiji,Nadi,5361,5505
Feb-15,2015,February,Brisbane,Nauru,Nauru,743,676
Feb-15,2015,February,Brisbane,New Caledonia,Noumea,1633,2388
Feb-15,2015,February,Brisbane,Papua New Guinea,Port Moresby,7170,7158
Feb-15,2015,February,Brisbane,Vanuatu,Port Vila,1558,1812
Feb-15,2015,February,Brisbane,New Zealand,Queenstown,1527,1853
Feb-15,2015,February,Brisbane,Korea,Seoul,5512,4447
Feb-15,2015,February,Brisbane,Singapore,Singapore,36624,28768
Feb-15,2015,February,Brisbane,Taiwan,Taipei,4739,4802
Feb-15,2015,February,Brisbane,New Zealand,Wellington,6851,7414
Feb-15,2015,February,Cairns,New Zealand,Auckland,0,0
Feb-15,2015,February,Cairns,Guam,Guam,469,465
Feb-15,2015,February,Cairns,Hong Kong,Hong Kong,2218,2499
Feb-15,2015,February,Cairns,Japan,Osaka,4943,4543
Feb-15,2015,February,Cairns,Papua New Guinea,Port Moresby,3209,3118
Feb-15,2015,February,Cairns,Papua New Guinea,Rabaul,57,64
Feb-15,2015,February,Cairns,China,Shanghai,4923,3613
Feb-15,2015,February,Cairns,Japan,Tokyo,8556,6359
Feb-15,2015,February,Darwin,Indonesia,Denpasar,4083,3626
Feb-15,2015,February,Darwin,Malaysia,Kuala Lumpur,1084,1018
Feb-15,2015,February,Darwin,Philippines,Manila,538,529
Feb-15,2015,February,Darwin,Singapore,Singapore,4307,3606
Feb-15,2015,February,Gold Coast,New Zealand,Auckland,9622,10068
Feb-15,2015,February,Gold Coast,New Zealand,Christchurch,2684,2824
Feb-15,2015,February,Gold Coast,Malaysia,Kuala Lumpur,6456,5146
Feb-15,2015,February,Gold Coast,New Zealand,Queenstown,1282,1339
Feb-15,2015,February,Gold Coast,Singapore,Singapore,4394,4262
Feb-15,2015,February,Gold Coast,Japan,Tokyo,9020,7789
Feb-15,2015,February,Gold Coast,New Zealand,Wellington,1640,1522
Feb-15,2015,February,Melbourne,United Arab Emirates,Abu Dhabi,8856,7762
Feb-15,2015,February,Melbourne,New Zealand,Auckland,44625,45095
Feb-15,2015,February,Melbourne,Brunei,Bandar Seri Begawan,6629,4129
Feb-15,2015,February,Melbourne,Thailand,Bangkok,18900,13434
Feb-15,2015,February,Melbourne,China,Beijing,1819,1939
Feb-15,2015,February,Melbourne,China,Chengdu,2553,2572
Feb-15,2015,February,Melbourne,New Zealand,Christchurch,13376,14166
Feb-15,2015,February,Melbourne,Indonesia,Denpasar,16679,15780
Feb-15,2015,February,Melbourne,Qatar,Doha,8497,7675
Feb-15,2015,February,Melbourne,United Arab Emirates,Dubai,22422,16600
Feb-15,2015,February,Melbourne,China,Guangzhou,14450,13050
Feb-15,2015,February,Melbourne,Vietnam,Ho Chi Minh City,7324,5918
Feb-15,2015,February,Melbourne,Hong Kong,Hong Kong,27624,23407
Feb-15,2015,February,Melbourne,USA,Honolulu,2642,2602
Feb-15,2015,February,Melbourne,Indonesia,Jakarta,4065,3037
Feb-15,2015,February,Melbourne,Malaysia,Kuala Lumpur,46234,33233
Feb-15,2015,February,Melbourne,UK,London,4524,4546
Feb-15,2015,February,Melbourne,USA,Los Angeles,20046,15015
Feb-15,2015,February,Melbourne,Philippines,Manila,3275,2442
Feb-15,2015,February,Melbourne,Fiji,Nadi,3713,3944
Feb-15,2015,February,Melbourne,India,New Delhi,3109,2877
Feb-15,2015,February,Melbourne,New Caledonia,Noumea,900,1320
Feb-15,2015,February,Melbourne,Japan,Osaka,124,40
Feb-15,2015,February,Melbourne,Thailand,Phuket,3642,3317
Feb-15,2015,February,Melbourne,New Zealand,Queenstown,4300,4763
Feb-15,2015,February,Melbourne,Korea,Seoul,0,0
Feb-15,2015,February,Melbourne,China,Shanghai,12712,11105
Feb-15,2015,February,Melbourne,Singapore,Singapore,50134,41367
Feb-15,2015,February,Melbourne,Japan,Tokyo,4427,4273
Feb-15,2015,February,Melbourne,New Zealand,Wellington,7508,7811
Feb-15,2015,February,Norfolk Island,New Zealand,Auckland,434,433
Feb-15,2015,February,Perth,United Arab Emirates,Abu Dhabi,6300,3872
Feb-15,2015,February,Perth,New Zealand,Auckland,8176,9117
Feb-15,2015,February,Perth,Thailand,Bangkok,4603,3702
Feb-15,2015,February,Perth,New Zealand,Christchurch,1336,1447
Feb-15,2015,February,Perth,Indonesia,Denpasar,29381,30245
Feb-15,2015,February,Perth,Qatar,Doha,7942,6302
Feb-15,2015,February,Perth,United Arab Emirates,Dubai,22205,15986
Feb-15,2015,February,Perth,China,Guangzhou,2374,2214
Feb-15,2015,February,Perth,Hong Kong,Hong Kong,9470,7950
Feb-15,2015,February,Perth,Indonesia,Jakarta,2285,1776
Feb-15,2015,February,Perth,South Africa,Johannesburg,5061,4553
Feb-15,2015,February,Perth,Malaysia,Kota Kinabalu,757,665
Feb-15,2015,February,Perth,Malaysia,Kuala Lumpur,23275,17727
Feb-15,2015,February,Perth,Mauritius,Mauritius,1682,1141
Feb-15,2015,February,Perth,Thailand,Phuket,2426,2316
Feb-15,2015,February,Perth,Singapore,Singapore,42412,35640
Feb-15,2015,February,Sydney,United Arab Emirates,Abu Dhabi,14478,13009
Feb-15,2015,February,Sydney,USA,Anchorage,0,0
Feb-15,2015,February,Sydney,Western Samoa,Apia,555,552
Feb-15,2015,February,Sydney,New Zealand,Auckland,63031,66248
Feb-15,2015,February,Sydney,Thailand,Bangkok,25479,19137
Feb-15,2015,February,Sydney,China,Beijing,6488,7847
Feb-15,2015,February,Sydney,USA,Chicago,0,0
Feb-15,2015,February,Sydney,China,Chongqing,1996,1958
Feb-15,2015,February,Sydney,New Zealand,Christchurch,20856,23434
Feb-15,2015,February,Sydney,USA,Dallas,6715,7005
Feb-15,2015,February,Sydney,Indonesia,Denpasar,13119,12712
Feb-15,2015,February,Sydney,United Arab Emirates,Dubai,30362,25207
Feb-15,2015,February,Sydney,China,Guangzhou,20136,18464
Feb-15,2015,February,Sydney,Vietnam,Ho Chi Minh City,6817,6430
Feb-15,2015,February,Sydney,Hong Kong,Hong Kong,40223,34723
Feb-15,2015,February,Sydney,USA,Honolulu,12207,11661
Feb-15,2015,February,Sydney,Indonesia,Jakarta,6953,5127
Feb-15,2015,February,Sydney,South Africa,Johannesburg,5718,4910
Feb-15,2015,February,Sydney,Malaysia,Kuala Lumpur,32255,24289
Feb-15,2015,February,Sydney,UK,London,9850,9347
Feb-15,2015,February,Sydney,USA,Los Angeles,38406,29336
Feb-15,2015,February,Sydney,USA,Louisville,0,0
Feb-15,2015,February,Sydney,Macau,Macau,0,0
Feb-15,2015,February,Sydney,Philippines,Manila,16303,11350
Feb-15,2015,February,Sydney,Fiji,Nadi,13123,12869
Feb-15,2015,February,Sydney,China,Nanjing,1724,1187
Feb-15,2015,February,Sydney,India,New Delhi,3174,2556
Feb-15,2015,February,Sydney,USA,New York,1403,1123
Feb-15,2015,February,Sydney,New Caledonia,Noumea,2460,3863
Feb-15,2015,February,Sydney,Thailand,Phuket,3724,3437
Feb-15,2015,February,Sydney,Papua New Guinea,Port Moresby,593,653
Feb-15,2015,February,Sydney,Vanuatu,Port Vila,1600,1752
Feb-15,2015,February,Sydney,New Zealand,Queenstown,7074,7602
Feb-15,2015,February,Sydney,Cook Islands,Rarotonga,430,405
Feb-15,2015,February,Sydney,New Zealand,Rotorua,792,886
Feb-15,2015,February,Sydney,USA,San Francisco,6479,5580
Feb-15,2015,February,Sydney,Chile,Santiago,6953,7300
Feb-15,2015,February,Sydney,Korea,Seoul,15596,14423
Feb-15,2015,February,Sydney,China,Shanghai,21290,17605
Feb-15,2015,February,Sydney,China,Shenzhen,0,0
Feb-15,2015,February,Sydney,Singapore,Singapore,59869,48243
Feb-15,2015,February,Sydney,Fiji,Suva,527,507
Feb-15,2015,February,Sydney,Taiwan,Taipei,4943,4332
Feb-15,2015,February,Sydney,Japan,Tokyo,16530,15545
Feb-15,2015,February,Sydney,Tonga,Tongatapu,890,710
Feb-15,2015,February,Sydney,Canada,Toronto,1718,1072
Feb-15,2015,February,Sydney,Canada,Vancouver,6754,5383
Feb-15,2015,February,Sydney,New Zealand,Wellington,13508,13483
Mar-15,2015,March,Adelaide,New Zealand,Auckland,3816,3887
Mar-15,2015,March,Adelaide,Indonesia,Denpasar,5027,5595
Mar-15,2015,March,Adelaide,United Arab Emirates,Dubai,6942,9331
Mar-15,2015,March,Adelaide,Hong Kong,Hong Kong,4179,4343
Mar-15,2015,March,Adelaide,Malaysia,Kuala Lumpur,6294,6236
Mar-15,2015,March,Adelaide,Singapore,Singapore,7856,7304
Mar-15,2015,March,Brisbane,United Arab Emirates,Abu Dhabi,2818,4038
Mar-15,2015,March,Brisbane,Western Samoa,Apia,519,547
Mar-15,2015,March,Brisbane,New Zealand,Auckland,43296,38538
Mar-15,2015,March,Brisbane,Thailand,Bangkok,5590,5440
Mar-15,2015,March,Brisbane,USA,Chicago,0,0
Mar-15,2015,March,Brisbane,New Zealand,Christchurch,10254,8816
Mar-15,2015,March,Brisbane,Indonesia,Denpasar,9708,9936
Mar-15,2015,March,Brisbane,United Arab Emirates,Dubai,13809,15252
Mar-15,2015,March,Brisbane,New Zealand,Dunedin,2065,1877
Mar-15,2015,March,Brisbane,Vanuatu,Espiritu Santo,112,211
Mar-15,2015,March,Brisbane,China,Guangzhou,4278,4423
Mar-15,2015,March,Brisbane,Hong Kong,Hong Kong,14640,15421
Mar-15,2015,March,Brisbane,Solomon Islands,Honiara,2042,1967
Mar-15,2015,March,Brisbane,USA,Honolulu,4809,5349
Mar-15,2015,March,Brisbane,Malaysia,Kuala Lumpur,5649,7138
Mar-15,2015,March,Brisbane,USA,Los Angeles,16216,18084
Mar-15,2015,March,Brisbane,Philippines,Manila,1196,1138
Mar-15,2015,March,Brisbane,Fiji,Nadi,6511,7409
Mar-15,2015,March,Brisbane,Nauru,Nauru,719,704
Mar-15,2015,March,Brisbane,New Caledonia,Noumea,1254,1456
Mar-15,2015,March,Brisbane,Papua New Guinea,Port Moresby,8021,8263
Mar-15,2015,March,Brisbane,Vanuatu,Port Vila,1286,1435
Mar-15,2015,March,Brisbane,New Zealand,Queenstown,1723,1754
Mar-15,2015,March,Brisbane,Korea,Seoul,3685,4126
Mar-15,2015,March,Brisbane,Singapore,Singapore,32713,34335
Mar-15,2015,March,Brisbane,Taiwan,Taipei,4395,4630
Mar-15,2015,March,Brisbane,New Zealand,Wellington,8249,7378
Mar-15,2015,March,Cairns,New Zealand,Auckland,120,113
Mar-15,2015,March,Cairns,Indonesia,Denpasar,12,161
Mar-15,2015,March,Cairns,Guam,Guam,633,594
Mar-15,2015,March,Cairns,Hong Kong,Hong Kong,1867,2198
Mar-15,2015,March,Cairns,Japan,Osaka,4860,5956
Mar-15,2015,March,Cairns,Papua New Guinea,Port Moresby,3438,3377
Mar-15,2015,March,Cairns,Papua New Guinea,Rabaul,41,40
Mar-15,2015,March,Cairns,China,Shanghai,866,863
Mar-15,2015,March,Cairns,Japan,Tokyo,7504,8032
Mar-15,2015,March,Darwin,Indonesia,Denpasar,4617,4393
Mar-15,2015,March,Darwin,Malaysia,Kuala Lumpur,1085,1202
Mar-15,2015,March,Darwin,Philippines,Manila,658,817
Mar-15,2015,March,Darwin,Singapore,Singapore,3568,3754
Mar-15,2015,March,Gold Coast,New Zealand,Auckland,11647,10035
Mar-15,2015,March,Gold Coast,New Zealand,Christchurch,3500,2960
Mar-15,2015,March,Gold Coast,Malaysia,Kuala Lumpur,5827,5952
Mar-15,2015,March,Gold Coast,Fiji,Nadi,27,151
Mar-15,2015,March,Gold Coast,New Zealand,Queenstown,1604,1440
Mar-15,2015,March,Gold Coast,Singapore,Singapore,4162,4587
Mar-15,2015,March,Gold Coast,Japan,Tokyo,8770,8711
Mar-15,2015,March,Gold Coast,New Zealand,Wellington,1876,1613
Mar-15,2015,March,Melbourne,United Arab Emirates,Abu Dhabi,7581,10061
Mar-15,2015,March,Melbourne,USA,Anchorage,0,0
Mar-15,2015,March,Melbourne,New Zealand,Auckland,54160,51610
Mar-15,2015,March,Melbourne,Brunei,Bandar Seri Begawan,5027,4953
Mar-15,2015,March,Melbourne,Thailand,Bangkok,14698,15913
Mar-15,2015,March,Melbourne,China,Beijing,1674,1678
Mar-15,2015,March,Melbourne,China,Chengdu,2494,2695
Mar-15,2015,March,Melbourne,USA,Chicago,0,0
Mar-15,2015,March,Melbourne,New Zealand,Christchurch,15601,14715
Mar-15,2015,March,Melbourne,Indonesia,Denpasar,18318,21636
Mar-15,2015,March,Melbourne,Qatar,Doha,6805,9655
Mar-15,2015,March,Melbourne,United Arab Emirates,Dubai,18866,24389
Mar-15,2015,March,Melbourne,China,Guangzhou,10791,10815
Mar-15,2015,March,Melbourne,Vietnam,Ho Chi Minh City,7662,6719
Mar-15,2015,March,Melbourne,Hong Kong,Hong Kong,29322,31397
Mar-15,2015,March,Melbourne,USA,Honolulu,2802,3073
Mar-15,2015,March,Melbourne,Indonesia,Jakarta,2454,2382
Mar-15,2015,March,Melbourne,Malaysia,Kuala Lumpur,33548,36304
